Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"ER, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,6.90729458019169,0,0,1,0,0,0
"ER, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"ER, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004499994218349,0.0,0.0,0.0,0.0,6.96989406398591,0,0,1,0,0,0
"ER, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,6.89241337658134,0,0,1,0,0,0
"ER, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"ER, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053099997341633,0.0,0.0,0.0,0.0,6.90693849603093,0,0,0,0,1,0
"ER, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008799999952316,0.0,0.0,0.0,0.0,6.72896720004505,0,0,0,0,1,0
"ER, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"ER, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050899997353554,0.0,0.0,0.0,0.0,6.85313396736248,0,0,0,0,1,0
"ER, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007299996912479,0.0,0.0,0.0,0.0,6.74652693600331,0,0,0,0,1,0
"ER, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"ER, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056799992918969,0.0,0.0,0.0,0.0,6.88077899004039,0,0,0,0,1,0
"ER, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016399994492531,0.0,0.0,0.0,0.0,6.75579811945109,0,0,0,0,1,0
"ER, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"ER, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011399999260902,0.0,0.0,0.0,0.0,6.94780620249654,0,0,0,0,0,1
"ER, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500001013279,0.0,0.0,0.0,0.0,6.89265609452584,0,0,0,0,0,1
"ER, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"ER, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003799997270107,0.0,0.0,0.0,0.0,6.95103748872999,0,0,0,0,0,1
"ER, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005300004035234,0.0,0.0,0.0,0.0,6.9323288770645,0,0,0,0,0,1
"ER, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"ER, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005300004035234,0.0,0.0,0.0,0.0,6.93926414061091,0,0,0,0,0,1
"ER, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999998956919,0.0,0.0,0.0,0.0,6.88753998164332,0,0,0,0,0,1
"ER, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"ER, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400002986193,0.0,0.0,0.0,0.0,6.9796651868766,0,0,0,0,0,0
"ER, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500001013279,0.0,0.0,0.0,0.0,6.91249521916288,0,0,0,0,0,0
"ER, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"ER, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700000673533,0.0,0.0,0.0,0.0,6.96696812917188,0,0,0,0,0,0
"ER, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16333634234434e-17,0.0,0.0,0.0,0.0,6.90312825171816,0,0,0,0,0,0
"ER, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"ER, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011500000953674,0.0,0.0,0.0,0.0,6.98761613180351,0,0,0,0,0,0
"ER, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010400000959635,0.0,0.0,0.0,0.0,6.9228916032225,0,0,0,0,0,0
"FP, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"FP, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600001990795,0.0,0.0,0.0,6.9181224535741,1,0,0,0,0,0
"FP, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002400003373623,0.0,0.0,0.0,6.88213682378563,1,0,0,0,0,0
"FP, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"FP, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017000004649162,0.0,0.0,0.0,6.91672011178754,1,0,0,0,0,0
"FP, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00730000436306,0.0,0.0,0.0,6.87631519613855,1,0,0,0,0,0
"FP, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"FP, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019299998879433,0.0,0.0,0.0,6.93982944942316,1,0,0,0,0,0
"FP, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007699996232986,0.0,0.0,0.0,6.88912782943473,1,0,0,0,0,0
"FP, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"FP, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008799999952316,0.0,0.0,0.0,6.98168803488032,0,1,0,0,0,0
"FP, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007200002670288,0.0,0.0,0.0,6.90693849603093,0,1,0,0,0,0
"FP, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"FP, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005499999970198,0.0,0.0,0.0,6.96620751772124,0,1,0,0,0,0
"FP, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004300002008677,0.0,0.0,0.0,6.90646341804183,0,1,0,0,0,0
"FP, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"FP, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007700003683567,0.0,0.0,0.0,6.96978591746035,0,1,0,0,0,0
"FP, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004799999296665,0.0,0.0,0.0,6.91847257711398,0,1,0,0,0,0
"FP, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"FP, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007699996232986,0.0,0.0,0.0,6.97172996385993,0,0,1,0,0,0
"FP, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002499997615814,0.0,0.0,0.0,6.90455967624298,0,0,1,0,0,0
"FP, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"FP, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000600002706051,0.0,0.0,0.0,7.01379151306035,0,0,1,0,0,0
"FP, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00280000269413,0.0,0.0,0.0,6.91178844448923,0,0,1,0,0,0
"FP, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"FP, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001800000667572,0.0,0.0,0.0,6.96544606348078,0,0,1,0,0,0
"FP, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001099996268749,0.0,0.0,0.0,6.91167057531654,0,0,1,0,0,0
"FP, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"FP, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010899998247623,0.0,0.0,0.0,6.94534457308809,0,0,0,0,1,0
"FP, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000004053116,0.0,0.0,0.0,6.91672011178754,0,0,0,0,1,0
"FP, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"FP, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017199993133545,0.0,0.0,0.0,6.95336783206343,0,0,0,0,1,0
"FP, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003699995577335,0.0,0.0,0.0,6.92474351474179,0,0,0,0,1,0
"FP, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"FP, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02309999614954,0.0,0.0,0.0,6.95502749268883,0,0,0,0,1,0
"FP, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003799989819527,0.0,0.0,0.0,6.9156664087739,0,0,0,0,1,0
"FP, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"FP, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001200001686811,0.0,0.0,0.0,6.93540740910973,0,0,0,0,0,1
"FP, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001900002360344,0.0,0.0,0.0,6.87892280927455,0,0,0,0,0,1
"FP, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"FP, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006900001317263,0.0,0.0,0.0,6.94780620249654,0,0,0,0,0,1
"FP, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003100000321865,0.0,0.0,0.0,6.8823833979938,0,0,0,0,0,1
"FP, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"FP, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099998623133,0.0,0.0,0.0,6.95281371188752,0,0,0,0,0,1
"FP, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099998623133,0.0,0.0,0.0,6.89713021715261,0,0,0,0,0,1
"FP, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"FP, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013900000602007,0.0,0.0,0.0,6.99380784085588,0,0,0,0,0,0
"FP, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001900002360344,0.0,0.0,0.0,6.92831704569099,0,0,0,0,0,0
"FP, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"FP, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299999654293,0.0,0.0,0.0,6.95447472155649,0,0,0,0,0,0
"FP, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000700000673532,0.0,0.0,0.0,6.89773249193851,0,0,0,0,0,0
"FP, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"FP, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013599999248981,0.0,0.0,0.0,6.98136902913537,0,0,0,0,0,0
"FP, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009300000965595,0.0,0.0,0.0,6.89204913063741,0,0,0,0,0,0
"PC, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,1,0,0,0,0,0
"PC, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03490000218153,0.0,0.0,6.92762688360466,1,0,0,0,0,0
"PC, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018300004303455,0.0,0.0,6.87991343312915,1,0,0,0,0,0
"PC, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,1,0,0,0,0,0
"PC, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026100002229214,0.0,0.0,6.9177721455089,1,0,0,0,0,0
"PC, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019900001585484,0.0,0.0,6.87569278544871,1,0,0,0,0,0
"PC, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,1,0,0,0,0,0
"PC, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017599999904633,0.0,0.0,6.93003934401302,1,0,0,0,0,0
"PC, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020599998533726,0.0,0.0,6.87494510162394,1,0,0,0,0,0
"PC, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,1,0,0,0,0
"PC, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013599999248982,0.0,0.0,6.95822476160269,0,1,0,0,0,0
"PC, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015100002288818,0.0,0.0,6.90836168164928,0,1,0,0,0,0
"PC, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,1,0,0,0,0
"PC, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017799999564886,0.0,0.0,6.97205343953459,0,1,0,0,0,0
"PC, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100001960993,0.0,0.0,6.91155268515001,0,1,0,0,0,0
"PC, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,1,0,0,0,0
"PC, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059500001370907,0.0,0.0,6.95624201394459,0,1,0,0,0,0
"PC, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01690000295639,0.0,0.0,6.88102608017002,0,1,0,0,0,0
"PC, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,1,0,0,0
"PC, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108000010252,0.0,0.0,5.76652733057611,0,0,1,0,0,0
"PC, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996900007128716,0.0,0.0,4.41470041475626,0,0,1,0,0,0
"PC, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,1,0,0,0
"PC, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817999996244907,0.0,0.0,5.57065714514504,0,0,1,0,0,0
"PC, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01229999214411,0.0,0.0,,0,0,1,0,0,0
"PC, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,1,0,0,0
"PC, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798100009560585,0.0,0.0,5.53356836864829,0,0,1,0,0,0
"PC, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00599993765354,0.0,0.0,4.78117840613811,0,0,1,0,0,0
"PC, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,1,0
"PC, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059999525547,0.0,0.0,6.9653372153681,0,0,0,0,1,0
"PC, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002100005745888,0.0,0.0,6.92635973373569,0,0,0,0,1,0
"PC, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,1,0
"PC, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000006079674,0.0,0.0,6.9712984269231,0,0,0,0,1,0
"PC, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000799998641014,0.0,0.0,6.90073560389554,0,0,0,0,1,0
"PC, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,1,0
"PC, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010399997234345,0.0,0.0,6.96544606348078,0,0,0,0,1,0
"PC, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009199991822243,0.0,0.0,6.9085985813145,0,0,0,0,1,0
"PC, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,1
"PC, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490199983119965,0.0,0.0,5.74081311765564,0,0,0,0,0,1
"PC, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636300027370453,0.0,0.0,4.27490992948959,0,0,0,0,0,1
"PC, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,1
"PC, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539700023829937,0.0,0.0,5.58751856980279,0,0,0,0,0,1
"PC, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591899983584881,0.0,0.0,5.39381992944393,0,0,0,0,0,1
"PC, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,1
"PC, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511199977248907,0.0,0.0,5.72009035078251,0,0,0,0,0,1
"PC, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659000005573034,0.0,0.0,,0,0,0,0,0,1
"PC, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,0
"PC, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500004023314,0.0,0.0,6.96816167855918,0,0,0,0,0,0
"PC, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006400000303984,0.0,0.0,6.89059011338742,0,0,0,0,0,0
"PC, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,0
"PC, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001200001686811,0.0,0.0,6.98698338440403,0,0,0,0,0,0
"PC, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000599998980761,0.0,0.0,6.87917060711407,0,0,0,0,0,0
"PC, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,6.7,0,0,0,0,0,0
"PC, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000399999320507,0.0,0.0,6.97431353608981,0,0,0,0,0,0
"PC, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012499999254942,0.0,0.0,6.91249521916288,0,0,0,0,0,0
"PJ, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,1,0,0,0,0,0
"PJ, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021600000560284,0.0,6.934838373795,1,0,0,0,0,0
"PJ, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011900000274181,0.0,6.87219617412755,1,0,0,0,0,0
