Experiments,DFabs<--ACabs,DFabs<--BAabs,DFabs<--BHabs,DFabs<--BLabs,DFabs<--BUabs,DFabs<--CAabs,DFabs<--CCabs,DFabs<--CHabs,DFabs<--DFabs,DFabs<--ELabs,DFabs<--ERabs,DFabs<--FPabs,DFabs<--PCabs,DFabs<--PJabs,DFabs<--RIabs,DFabs<--pH,DFabs<--Lactate,DFabs<--Butyrate,DFabs<--Acetate,DFabs<--AcGum,DFabs<--ArGal,DFabs<--Inulin,DFabs<--Pectin,DFabs<--Starch,DFabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*BH, Inulin",-0.00042875944721427903,-0.0016003484583713798,-0.00645341085947373,0.0021115338379009206,-0.002863044225695458,-0.008224543610757046,-0.024593679877844724,-0.0054090870916843415,0.020972187972881577,0.0013819561102850879,-0.01649827388877219,0.0004367539320479752,0.004483403167264027,-0.004975853250785309,-0.008094388001005757,-0.05775771968744017,0.0,0.0,0.0,-0.014556236692111597,-0.014219866428862917,0.05521245311268352,-0.02102618770165877,-0.026702427620237522,-0.015288301790979774,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BH, Pectin",-0.00018009543418884294,-0.0005743872357363042,0.0007116460918702851,0.00142401879822666,0.0009234833920543854,-0.003532332251356407,-0.014174862651323727,0.0008431084369393913,0.027281165791844784,0.008660890639505606,-0.00506519430570982,0.0006034628505056558,0.007205689527433028,0.0016136696325107058,-0.0018559178134257151,-0.036301274225115775,0.0,0.0,0.0,-0.008481172084469683,-0.0061798409000039115,-0.03950543646446683,0.06621953782032836,-0.014680221526121551,-0.011308194007724525,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BH, Starch",0.00019931033930995368,-0.007935412979938767,0.0006850374608554625,0.002383687352253632,0.002871840624985371,-0.005366540828889067,-0.01250472476367246,0.00038679506291042773,0.02232240241020918,0.014171733026477423,-0.008373959841714664,-0.0007802674309773882,0.006151508826085112,0.0018047083761881697,-0.0027353240549564365,-0.031099737315354023,0.0,0.0,0.0,-0.004315768307582898,-0.006927894711155785,-0.04311847635629502,-0.011841338480060753,0.06261616605926644,-0.004946006043729456,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BH, Xylan",0.001466063399883831,-0.00438245532864874,-0.0012299803238023392,9.695428338917875e-05,0.007500852510671724,-0.002389216541566633,-0.008112053627317602,-0.001314609120176598,0.018547491742806003,0.005698003164407883,-0.005533740887926384,-0.0003962340188974692,0.005850864789364011,0.0013879491930658154,-0.00197813322598284,-0.02240985163402828,0.0,0.0,0.0,-0.0015430581298741424,-0.0035215647366236558,-0.05822960378263486,-0.012013239675963466,-0.00946276883340695,0.0656160818175836,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BL, *AcGum",0.0012241681394251915,-0.0014316357282752343,0.0006004315733232287,0.0016959799182685933,0.005282466887411747,-0.0037749659270048127,-0.012834310467270288,0.0008900050090795211,0.016805063243955372,0.010933664068579672,-0.006838240697979927,-0.000802558086473834,0.007488792714747517,0.0018530456857247788,-0.0027796220457689327,-0.041667513373223226,0.0,0.0,0.0,-0.0010219797441227874,0.0061620159514925695,-0.028304944297468125,0.006386029689826749,0.004439918248152192,0.009341936399313537,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BL, *ArGal",0.001062484617260369,-0.003339707761664283,0.0006807691112838008,0.0009385672093115075,0.004442285846241497,-0.0017094105007973584,-0.00857226185161959,0.00015286547385833557,0.021314281971955836,0.014251839171417736,-0.00936231802302328,0.00017530509863387478,0.007576440076597712,0.0019614431516013354,-0.0017116893946447164,-0.04002413311126558,0.0,0.0,0.0,0.009302561408416793,-0.004033354950899428,-0.028040981035340917,0.00017823614688082114,0.001489247346127575,0.006915266818620943,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BL, *Inulin",0.001039595622569322,-0.0034510969963263373,-0.0005442671240730722,0.0008662487939000131,0.008573286408050492,-0.003030797238038344,-0.008192182520235127,1.4954009516672355e-05,0.01749908878552643,0.00717534402893348,-0.004412818368185649,-0.0005108526653864162,0.007092868590896781,0.0022540200230750165,-0.0013803662291981959,-0.03404984580691565,0.0,0.0,0.0,0.011089396266774696,0.00200505049221895,-0.043360685911029574,0.0007513248547911653,0.005017225197093053,0.009202245846390726,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BL, *Pectin",0.00044058748436245123,-0.003136267066001892,-0.00034033443778753173,0.0010298844545402303,0.004099018047140402,-0.0037539110349660565,-0.015312515578486702,-0.0005757124620405111,0.0255886710672216,0.012942382505332882,-0.0035534489730542364,-0.0006167342750863598,0.006739944707263599,0.0017296961644156408,-0.002305603398179465,-0.03506950834935362,0.0,0.0,0.0,0.012588325261392379,0.005352186963639475,-0.0313457635586912,-0.011732188087295403,0.0014055906049907205,0.009473438300192353,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BL, *Starch",-0.00019535873931917253,-0.0027083070406859577,-0.0011444385180419143,0.0011719072660939262,0.004837200280956245,-0.0034390721249986794,-0.010681359005922621,-0.0007386683266271242,0.017558193499730396,0.009589524296197024,-0.0043101176704195415,-0.000501291699368845,0.00809246251359582,0.0020940640907395973,-0.0015505836514586751,-0.03991772543638945,0.0,0.0,0.0,0.009534752035344192,0.007280128911476245,-0.026094617532058197,0.005298940292136235,-0.010333464296365325,0.009805576760660517,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BL, *Xylan",-0.00013261070644313673,-0.004496313814412465,-0.0006534219160676004,0.0014385774460705847,0.004262908402491699,-0.006059970955618403,-0.011517091688107358,0.000698923654854298,0.019217652729289093,0.010754302272742445,-0.004205964888361367,6.857511502775296e-05,0.006369704502550038,0.0020054793493314224,-0.0029932033152065495,-0.03823567145758055,0.0,0.0,0.0,0.012764735956760968,0.007241820906373584,-0.0255672229775651,0.0044266312264583324,0.004897240232676268,-0.006637349482625723,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BL, AcGum",-0.0005191486125642603,-0.0027266674302518367,0.0017260028167881754,0.000840441908010028,0.0035841475410217593,-0.0043433883955532855,-0.003466666610064831,0.0009555297886783426,0.015123339024457063,0.009083715736527335,-0.004066705944185909,-0.0005894358947195793,0.004091351083056493,0.001705081981014122,-0.0018875906599516224,-0.02269779549742287,0.0,0.0,0.0,0.04704423447732221,-0.003362767637114635,-0.04514837970787828,-0.010488736107945441,-0.008208152876997537,-0.0030006579428233874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BL, ArGal",0.00027248772538521074,-0.0032787467302246524,-0.0003053213791413748,0.0015207786959680646,0.004307664595544339,-0.005002578442746944,-0.0055511142262680965,0.00019033489918166997,0.011896393541246653,0.01122506322339177,-0.001507252739234405,-0.0008884623003276907,0.007362732863561674,0.001494796839966015,-0.002514246158640493,-0.03080343733118339,0.0,0.0,0.0,-0.0024244909445670522,0.06228547327220441,-0.04208009284836325,-0.012247314693575557,-0.013478010030971332,-0.006826923259279946,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BL, Inulin",0.003352180991999128,0.00509718396616253,0.004569456462155689,0.003131771106272935,0.006321257462894375,-0.005569308119064028,-0.029096736882559274,0.0008311270905489274,0.03068231790919196,0.009577952355823732,-0.012090759460221638,0.0006832903809845455,0.009649819921363482,0.003108985085378994,-0.0028469430604441594,-0.052539618230340146,0.0,0.0,0.0,-0.012836866820739075,-0.011730512526224961,0.07074020154096863,-0.0146514712324874,-0.019831045097248125,-0.012904545854438433,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BL, Pectin",0.000992391610687429,-0.0012103694118559367,-0.00037596148692748706,0.0023950139246881014,0.0035916619883342217,-0.0045213664627887975,-0.016355623215098272,9.878077290274774e-05,0.03239717883142557,0.0055322597243569116,-0.004327263254672289,0.001146868221800437,0.006648149949244477,0.0012055739218538447,-0.003271759736605666,-0.03552514088763432,0.0,0.0,0.0,-0.008937792297114026,-0.004794265549968589,-0.03925330943343315,0.06932490266351536,-0.01802648041905327,-0.013085708880627695,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BL, Starch",0.0012091229466552078,-0.0036413275704465123,-0.0010774341581219976,0.0023811096918176515,0.00426174951886589,-0.006644846883348443,-0.008406733142381361,-0.0011055613207546142,0.026959930897097698,0.01171319544315338,-0.007104070063003085,-0.0008396288227628577,0.006045328776606104,0.002240519413555211,-0.00362466604702852,-0.024360437201844023,0.0,0.0,0.0,-0.0044269921799952325,-0.009970357370647519,-0.045519985626028346,-0.01375068192116239,0.055356770882552316,-0.0060472668775103326,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BL, Xylan",0.0010909060067073866,-0.0025433080372485243,-0.0002241857722401601,-0.0001713169061324815,0.00849945146929134,-0.003577083364467728,-0.0029291373288089593,-0.0005904202772812418,0.020213743485510346,0.008777770190076395,-0.00554853782057762,-0.00045846486633474223,0.00500203789973801,0.0024708191999657596,-0.0009827103364196698,-0.023223476303233338,0.0,0.0,0.0,-0.002182451864196495,-0.0050096524591473025,-0.053831263360652054,-0.013468363457782701,-0.006809173922308467,0.049142556894909255,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BU, *AcGum",0.0006166561946950174,-0.0049137553674253555,-0.00035843126306479666,0.002008662528612398,-0.0062282188897105776,-0.0021818529289554466,-0.01360968595709313,0.0018562924828041684,0.01711043834855611,0.012175622236999596,-0.007879960205067288,-0.0006158361465416171,0.008598699971017514,0.0020791310105811463,-0.0017274925857782369,-0.03879716624929146,0.0,0.0,0.0,-0.002073011379688978,0.0033150687830691998,-0.017709603915837677,0.005864399737593803,0.005888295922089708,0.010229484665800224,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BU, *ArGal",0.00020287437533790425,-0.002671537856486711,-0.0011144462007690562,0.0033808437057516794,-0.004684800117869269,-0.003695824706757611,-0.011294185505671933,0.0012000658820298592,0.017810872281816874,0.011920003101906993,-0.010036307583478364,-0.0019932293163781815,0.005738129375333135,0.003383965029973875,-0.002548168369314888,-0.036094800758768204,0.0,0.0,0.0,0.008600567990744655,-0.008469117038290608,-0.015881768647919996,0.003820488143034957,0.00446919182823463,0.011604926736856046,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BU, *Inulin",0.0012275717136534775,-0.005705763425000689,-0.003696401049806312,0.0018368133750151499,-0.012402271873910315,-0.00572499775920402,-0.016168070593002168,0.0006834082931957464,0.012321431721475994,0.011094819767908616,-0.006315169898285109,-0.0008263874291019008,0.005951653637669302,0.003678653291003271,-0.006811373563991353,-0.03443534716286442,0.0,0.0,0.0,0.005308872769502076,-0.0007601592994549061,-0.033766734508628195,-0.0005747952109033411,0.0008491710065440702,0.003050028934058819,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BU, *Pectin",0.000842082976278933,0.0018949577110734855,0.0002439407580955468,0.002179855946451425,-0.00516656432300806,-0.004147287939082493,-0.01331522510302338,0.0005816521580246369,0.014854579478163609,0.01112088244747032,-0.0047397837008942255,-0.002041777912527323,0.0082390198585662,0.0018245642530647186,-0.0021842282993549647,-0.03312774609097025,0.0,0.0,0.0,0.0049181058748879215,0.00233778959309513,-0.017405826640738687,-0.012595100607722997,0.008146582633595576,0.01118727692487565,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BU, *Starch",0.0006979692303998902,-0.0026828207380392333,0.00011039289730516272,0.0020812284895642234,-0.007284887048669837,-0.003750592632727189,-0.008706634369763459,0.0010826292142949317,0.015876428667794575,0.010425890062681652,-0.00512608594515107,0.00015452200546860645,0.00695602159947157,0.0021835053576664486,-0.002156619449908083,-0.036135407154533,0.0,0.0,0.0,0.010634330213069915,0.004687720095230775,-0.016459326722066507,0.005158957889811558,-0.013264073514464226,0.009164594948630441,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BU, *Xylan",0.002831961167129603,-0.001099439226090908,3.8233580575747286e-05,0.0028995423916388634,-0.006549912679263137,-0.0019196332567794764,-0.01898561791093512,-0.0006519198163666512,0.01645221953195605,0.013370940216224302,-0.009358286005868154,0.00030620933595028804,0.011268785773691807,0.003209136153825304,-0.0017162736420604308,-0.03712960105220025,0.0,0.0,0.0,0.010249089241366494,0.000151690681549635,-0.014028008663180198,0.008307256590236317,0.0009877434220503674,-0.004986382934518836,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BU, AcGum",0.0016950152052397076,0.0010955338467928495,0.0004297833127731628,0.001457380693067204,-0.006973563149910081,-0.0037549691782756286,-0.0038985096730969173,-0.0007799811712042852,0.013948148153722285,0.008769919228824702,-0.001729932867667891,-0.0010246687060730026,0.0031823398376053026,0.0020024722966958176,-0.0038345739143815895,-0.02635325353761965,0.0,0.0,0.0,0.048735059606419356,-0.005270412303507327,-0.03073320306498896,-0.011013561109588905,-0.009801051791080017,-0.0025002304007383912,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BU, ArGal",0.004397056883370334,-0.0011230761422352364,0.0005834530700336807,0.0015235968475992019,-0.002671954838389701,-0.0027696562168950376,-0.017197711438956584,0.0017748987657779998,0.018682955567809665,0.010993425930765542,-0.0016891388882967553,0.0031495996056632555,0.009130339766429229,0.002907166850160468,-0.0045287249694493685,-0.037237266385081146,0.0,0.0,0.0,-0.004253143549642779,0.04844906148416075,-0.027442474568432018,-0.011458227094262842,-0.013186430402777415,-0.004386011055586013,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
