Experiments,CCabs<--ACabs,CCabs<--BAabs,CCabs<--BHabs,CCabs<--BLabs,CCabs<--BUabs,CCabs<--CAabs,CCabs<--CCabs,CCabs<--CHabs,CCabs<--DFabs,CCabs<--ELabs,CCabs<--ERabs,CCabs<--FPabs,CCabs<--PCabs,CCabs<--PJabs,CCabs<--RIabs,CCabs<--pH,CCabs<--Lactate,CCabs<--Butyrate,CCabs<--Acetate,CCabs<--AcGum,CCabs<--ArGal,CCabs<--Inulin,CCabs<--Pectin,CCabs<--Starch,CCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*BA, Xylan",0.004012062343006783,0.002696975953876973,-0.005631622055714779,0.004269195138053459,-0.012032109908759596,-0.0034743273664604546,0.04269348809326237,-0.0028397147933190534,0.0022252232581377028,0.024024272936988958,-0.011060133766044271,0.0006107733229344536,-0.007556897367943415,-0.00278607069768689,-0.000521048564802516,-0.01106267314065586,0.0,0.0,0.0,-0.014011223214593799,-0.014073907705870537,-0.05156651929020883,-0.016649042557586324,-0.025373714921826662,0.023203323828903114,0.9999550022498874,0.0,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BH, *AcGum",0.01055103592913259,-0.0030244608426635887,0.006029909615489573,0.0024419280378655973,0.006506960270079697,-0.0038406736505302535,0.07964456385170872,-0.003749875121495942,0.0033115826479413303,0.03212122005156495,-0.009887646541676738,0.001921734098683705,-0.0018318041888150283,0.004774385490878059,-0.00018672847273674522,-0.01692458335310221,0.0,0.0,0.0,-0.01231814322823828,0.020257158916104925,-0.04122137403623624,0.007907982617616655,0.01378555359149521,0.007842915362932468,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BH, *ArGal",0.009500079849226906,-0.005461405922066079,0.004707728776742112,0.0016372308880090744,0.005738798037848692,-0.005429496971721,0.08296526501801883,-0.0034799913757226704,0.004598803212019531,0.03690752379934897,-0.012293140620670535,0.0014234232326800179,-0.0030863386629657293,0.005357879698276517,-0.00021993868730284724,-0.01813416569747708,0.0,0.0,0.0,0.017435887520286162,-0.010632163045758548,-0.02793275610628453,0.010673318732191217,0.011291424113918432,0.007647478367117319,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BH, *Inulin",0.008311236890202222,-0.007742769498039378,0.004522626129063692,0.001387866725298493,-0.0007101602310484099,-0.0022313818064602924,0.07303363330323588,-0.002565380795435469,0.002740959745239127,0.03289760761301626,-0.010330291844227098,0.0018035263432697839,-0.0029657059128988888,0.002111268924041228,-0.0021730376204306427,-0.019833361652087083,0.0,0.0,0.0,0.015287085107781671,0.016955625096505344,-0.08222040686079046,0.01185086427764459,0.017053083564070138,0.007748297618871386,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BH, *Pectin",0.00911667328327894,-0.006063705388117921,0.005248990289189601,0.002681907320564443,0.005806240734051575,-0.0033740060844204625,0.08200796133076603,-0.001303941468623549,0.003756543641740627,0.03711013645611027,-0.012184365754100411,0.0015675860507921753,-0.0024759109521454033,0.003291018093851475,-0.001326535438949414,-0.016372441043230615,0.0,0.0,0.0,0.014401313273066825,0.019460231204601854,-0.027572231387550186,-0.009670123749158595,0.015036188123578376,0.0091272791034796,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BH, *Starch",0.008141705878078939,-0.005589373142204501,0.004842410267076709,0.0029264623197642237,0.006763445409861477,-0.0026072613116015077,0.07832023143090984,-0.0028548711741512465,0.0023539777912876844,0.035450257601385766,-0.011458027163012464,0.0014986545050686036,-0.0033230397918007585,0.0037272542037747117,-0.0007854978909546682,-0.01771340187300335,0.0,0.0,0.0,0.014628944857554,0.01914351900531486,-0.03472454709085551,0.011338219710371713,-0.022179798080839894,0.008607833283868703,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BH, *Xylan",0.008544477715410968,-0.005866523097184568,0.005816364975815469,0.002709535472095013,0.0027694559943946917,-0.0043844319575212206,0.08896334645423022,-0.003910764770751649,0.003413359031758523,0.03383071175691757,-0.012261589812961488,0.0013207370923324058,-0.00038473907858133506,0.0036503926562991996,-0.00043633998456326446,-0.021475923572751607,0.0,0.0,0.0,0.015309142219749366,0.015690531412308865,-0.03779938589442861,0.010486967252059415,0.014007565233517776,-0.006824911043725222,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BH, AcGum",0.005761699273504995,-0.012869628193703565,0.0013834311338988222,0.0005122206732630735,0.0006366425752639799,-0.0038741011646660885,0.058875362226231534,-0.0029201228781179935,0.0030759295076131805,0.034437794919041066,-0.01260515999048948,0.001415166997096755,-0.004347086413340134,0.005067827163094823,-0.002357369834049182,-0.02066977330229499,0.0,0.0,0.0,0.06341292848979883,-0.009677363945679232,-0.08195649396289478,-0.014623408774760639,-0.024051369723271245,-0.0031018042361194427,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BH, ArGal",0.007758627296848731,-0.006646910032088105,0.006168486282906746,0.005050124326212837,0.0041161763024601065,-0.0051686473326249555,0.06910713306543502,-0.0021743324060331678,0.003127907785502343,0.031061875823546546,-0.015073430246927522,0.0012924489853056997,-0.0017541718990965315,0.0034832572496750138,-0.0016829939592968351,-0.02254826877943494,0.0,0.0,0.0,-0.009847124676135452,0.09949754164977508,-0.09846665765751489,-0.00999952314590866,-0.020807115438986907,-0.006468792767687275,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BH, Inulin",0.016297653964297335,-0.0043920102715492215,0.010359846190972759,0.009196170995181253,0.012449666888199066,-0.007471778453751039,0.11462284010580995,0.00047916617921807175,0.0036791625855998513,0.041620639985935244,-0.025739772313020447,0.0038132498955184752,-0.011980440078133885,0.0042586294290694335,-0.0034401881389997265,-0.018006485788659612,0.0,0.0,0.0,-0.016717692772773175,-0.0269508708268404,0.19740977978503163,-0.03398457556624304,-0.030844468718225306,-0.001787498034536842,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BH, Pectin",-0.002625432028011843,-0.006484019167043947,0.005139829154041685,0.0004057022082534682,-0.004444185207513247,-0.005522162162444808,0.06372272429818458,-0.007100350518118251,0.0031391214884140288,0.018134819848293602,-0.01085682615976442,-0.0017501776767047958,-0.008686009005389428,0.001798855929889461,-0.000895272303711285,-0.020853233306922694,0.0,0.0,0.0,-0.01452831189402125,-0.010293799303472045,-0.09219922042367133,0.017897397411817857,-0.023565654497254975,-0.006105475974353878,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BH, Starch",0.009727410105141731,-0.005028314116326245,-0.0004391700164838253,-0.0005453277074477874,0.00015632179650393413,-0.003666091730648824,0.07552710746838287,-0.002471533675085415,0.004973020458763296,0.03113456590609117,-0.008048048398711467,0.0017964087697592646,-0.002081841924651099,0.0005016706375913169,-0.0011325673047791877,-0.026527486761862583,0.0,0.0,0.0,-0.014864815852858803,-0.011837142241949384,-0.08602013957432728,-0.011223963549868628,0.10740036858753724,-0.010198785130950539,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BH, Xylan",0.010601146014576608,-0.00907954520799897,0.00272890887815844,0.002327809442173352,-0.0004188748516819713,-0.003380328034135427,0.04037467318841002,-0.0042444720593365765,0.0037552273171869194,0.0258845857124437,-0.011898848631165247,-0.0006055963648991147,-0.013209523812613705,-0.0012063010714270846,-0.0006979125399481159,-0.01017957160418684,0.0,0.0,0.0,-0.011304211863739921,-0.014522490027275951,-0.061880933710119955,-0.014738025485791945,-0.028317819396880536,0.02044543060050769,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BL, *AcGum",0.009891278723424128,-0.0007438617233525616,-0.004829230860553007,-0.0029292361675338292,0.003440771218050614,-0.004222217767753385,0.07973330531269311,-0.003101918426426976,0.004031106270849707,0.031327963772822515,-0.012177925946360286,0.0017923780361359747,-0.00427888903089545,0.0011335834623737765,-0.0005778923054987739,-0.012186054672029888,0.0,0.0,0.0,-0.01373051695525646,0.019727994206954133,-0.03889403320510278,0.00630330828103152,0.010381362871690232,0.007528215504505417,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BL, *ArGal",0.010409317490729418,-0.0010169764709743573,-0.004079899632117964,0.0002418838136575421,0.005325648351149125,-0.004584192467684097,0.07740433414890008,-0.004120740148831498,0.002880277267911216,0.03359701144763014,-0.009401007240468806,0.0019179052995009882,-0.0053840097852728575,0.0018771150911396208,-0.00027630018239671627,-0.012901333326643167,0.0,0.0,0.0,0.018245300914753567,-0.010455255071547901,-0.03200255496596748,0.008094555363059046,0.011416594606231562,0.009122306887399066,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BL, *Inulin",0.008746706199916923,-0.006671634519642051,-0.002356449606066398,-0.0005543792789632607,-0.0007942225546999416,-0.0026699851114641514,0.07024501688439738,-0.002790104557167401,0.002042610665613952,0.030753033774142905,-0.009051400968296961,0.0006920356472784831,-0.0054410869120196876,0.0014660193567926244,-0.002768541767515917,-0.01317598631097512,0.0,0.0,0.0,0.014326513653451748,0.018222983073104507,-0.08235016666691411,0.010591776167804547,0.015073248408734797,0.007382766235281123,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BL, *Pectin",0.013134150088510732,-0.0035628236796368218,-0.003407577760517599,0.0011133199286731852,0.00597649395127188,-0.005040971345522186,0.07853428337384354,-0.0033996517854658057,0.0040557287396355115,0.03291699248620055,-0.01251895004036751,0.00034849948503754414,-0.002276240221478721,0.0024458059499209575,-0.0015430930155244731,-0.013109311207451603,0.0,0.0,0.0,0.015177598615938965,0.02023479066111825,-0.02941434821283275,-0.0116745515269312,0.014976224465803666,0.009165469909256152,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BL, *Starch",0.009575524648482152,-0.004033559015528721,-0.003248740556565198,0.00011976490305228773,0.006755325540222904,-0.003625418540428986,0.0760546644472263,-0.004313375109975989,0.003993992121382194,0.03433873731304299,-0.010283368466929952,0.0012797655165195467,-0.0015693324228579352,0.0035710391740907334,-0.001214470412920824,-0.016126749583265997,0.0,0.0,0.0,0.015990719409151515,0.015011720667508516,-0.034856071844697,0.00858712284741076,-0.025992045619271018,0.009073415994644167,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BL, *Xylan",0.009137172624468802,-0.004746772606264462,-0.003036452707919205,0.0006865332986820846,0.0026720424843105404,-0.003686711639165877,0.08707447294145823,-0.002507902197539809,0.003473031243140046,0.029780954274941575,-0.013237799145281316,0.000532679253003811,-0.001981269795108922,0.0037762515788728555,-0.0007554679973558932,-0.021952017860656436,0.0,0.0,0.0,0.015425340899012303,0.017648624804886902,-0.04454379058019682,0.009620797786522995,0.013788262419402599,-0.007370844744145869,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BL, AcGum",0.006137289147485386,-0.010730368498374117,0.00014364708553660943,0.0004208847406235595,0.00040804506364193737,-0.0038471139865842705,0.05710408674045042,-0.0006891701336611378,0.0025224434516646637,0.03586476652798327,-0.011145453856072643,0.0014393016628243722,-0.0038648095930164496,0.004608890068801965,-0.0030874419178475053,-0.023851668198000296,0.0,0.0,0.0,0.06854392666369678,-0.009189584583721377,-0.07585953752764246,-0.015014768591658635,-0.025227054956961755,-0.0033341731943867412,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BL, ArGal",0.008607756231318825,-0.005835172405297104,-0.00459357179701328,0.0014664740047671562,0.00399707049470056,-0.004462698122317139,0.07361257210035216,-0.002757459113543682,0.0025801597772674143,0.025685640248385343,-0.015056272067806941,0.0026060436936942,-0.0009973372315818616,0.0034734503620050205,-0.0016117368062788795,-0.023663549978624687,0.0,0.0,0.0,-0.010639774853532964,0.0999725174565207,-0.10668415513566948,-0.00937015624208884,-0.02393655426122926,-0.006664502576670864,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BL, Inulin",0.015943846296180373,-0.006656142036345872,-0.006751901378685781,0.014492413161153144,0.007509426633742724,-0.00648998579518362,0.11528782258318232,-0.0006605736775831726,0.0051673588326031535,0.048534619676118544,-0.019261337732049556,0.0028783220797777187,-0.01214653126218102,0.002143763151358474,-0.004975917376577856,-0.019833197034895424,0.0,0.0,0.0,-0.01654464086687023,-0.02729779277335513,0.1864268176325343,-0.033688382736661214,-0.03167231480844996,-0.0022780396687713477,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BL, Pectin",-0.0022409825433384305,-0.006311973069201813,-0.0049406606263735055,0.001880591203543272,-0.0046399908140301715,-0.0040783048725940955,0.04621414027769457,-0.004874152293936771,0.001627641323615204,0.017181058183989743,-0.008264418467879299,-7.109690796245504e-05,-0.00712529806928201,0.0011575769971717486,-0.0003360735591162336,-0.02366792105138302,0.0,0.0,0.0,-0.014308967309241942,-0.009489738721061836,-0.10076847986064173,0.03349848071959886,-0.02347446201538497,-0.005847495005212048,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BL, Starch",0.011188712479038675,0.004378017789938231,-0.0023599342900243645,0.0008300603079524898,0.0020269693908366334,-0.003954342756081712,0.07989720718765801,-0.0015006197785789347,0.004240119982172139,0.029319287477569143,-0.003936671204864978,0.0020351380042054404,-0.00304234991019422,-0.0019063101302493656,-0.0018786331198432224,-0.022627381824634286,0.0,0.0,0.0,-0.016668817824260752,-0.012843550924550402,-0.08581860755316238,-0.012039628587663175,0.11679724377664652,-0.011127286634661933,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BL, Xylan",0.010972322953695601,-0.005370691296729175,-0.00210407291962342,0.002356334487822923,0.002455746125091206,-0.004201880087229339,0.038263273090124124,-0.003242197348312896,0.002933700020340357,0.023886199105869643,-0.010960676341571591,3.517210144888129e-05,-0.012723116254941984,-8.927577937191321e-05,0.0004111422970890996,-0.011964596218683503,0.0,0.0,0.0,-0.011551931500434877,-0.014105795327235349,-0.05746330615471709,-0.013844295523383399,-0.028725074868310583,0.024011625992980876,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BU, *AcGum",0.005453731285577471,-0.0054914964938705645,-0.0035799504071474075,0.005878735557198528,-0.011985971958122475,-0.004366361590271649,0.07391962686722929,-0.0005882585929198679,0.0020859614827416165,0.03748424270952289,-0.011247036531567573,0.0019073157926852067,-0.005902873396196147,0.0025574600086970766,0.0005369499020955793,-0.01957877243445678,0.0,0.0,0.0,-0.012816925245252521,0.02053036693822254,-0.03695164118978111,0.006943353939462788,0.014170865968547086,0.005807742056521504,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BU, *ArGal",0.005029838274825703,-0.005546748760071671,-0.003920331041921268,0.005496152344752442,-0.010464678054506125,-0.002758794294839553,0.07474279954690825,-0.0009375160864808329,0.002026153406636279,0.03936125805093482,-0.011084827591072429,0.0016581237146800218,-0.008216425790028141,0.0031435799903490338,-0.000273235792463476,-0.01623475995930758,0.0,0.0,0.0,0.016913579594005242,-0.009242810755968096,-0.028764142939312894,0.007764463763345373,0.015056468742814931,0.006585218344222417,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BU, *Inulin",0.006869444887746463,-0.008688423027369108,-0.0015750965374437243,0.004963107271627947,-0.003380643352866171,-0.001701517159288582,0.07165934552861884,0.00038737770169973304,0.0013092405857010317,0.038130972961133186,-0.007589775520292195,0.0014421025697480528,-0.003911556388166817,0.0025158605826171975,-0.0009084211797876769,-0.0164359740269455,0.0,0.0,0.0,0.014788256023417823,0.018988881314342673,-0.06692028104242954,0.010728505731306293,0.01217623298818415,0.009560755934904925,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BU, *Pectin",0.005284593149342322,-0.006592523370954125,-0.002794625488194552,0.004647408774630594,-0.011142768836156886,-0.0027990943532098396,0.0789068709381602,0.0020882062783295456,0.002271205495026978,0.04037351299754598,-0.011147558082911103,0.001561316441405904,-0.005797656232660467,0.0033623442527922712,-0.0002743835713375699,-0.01626042800532146,0.0,0.0,0.0,0.014807206297462638,0.020150702700696205,-0.025002712394026193,-0.010470860685137182,0.01680264965715734,0.009236115088517018,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BU, *Starch",0.004297139553183859,-0.005606688349084419,-0.0026098001917654857,0.005753894810649484,-0.016345325938679958,-0.002861185385422273,0.07207202944904566,0.0008410286022858156,0.002199554741382598,0.03646608202633533,-0.00995669299228625,0.0024465297331864207,-0.007176733958450229,0.0038399065116589736,0.0018010964888063334,-0.019300600578161797,0.0,0.0,0.0,0.015150286988778544,0.021469547210091897,-0.027943600358610796,0.010433391027829862,-0.024348209049891344,0.005197745080698622,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BU, *Xylan",0.0067048976502635275,-0.007192884283986958,-0.0028567740761420916,0.0055408477613871744,-0.006884656839750026,-0.003241959579966286,0.08004484649070284,2.4624236605380728e-05,0.001645941649648276,0.036803669370710855,-0.011850174228576095,0.0016575053164904756,-0.005969327359714288,0.0039248866892673704,-0.0009340601549907148,-0.018587138757786968,0.0,0.0,0.0,0.01666995044458996,0.018829471079463308,-0.033974126441912215,0.00922742616385221,0.014217444082552738,-0.0038301834870468465,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BU, AcGum",0.0058171171593395165,-0.012374494102868165,-0.0006282766637476998,0.0023688979548486793,-0.007334981970489022,-0.0020476595075293014,0.05666398944163865,0.00043453401801261206,0.0015236354449933208,0.039659048064865844,-0.011409535543485118,0.0015886099941351207,-0.0037273817069151173,0.0030360390212048195,-0.0023056698590517045,-0.019359443424777554,0.0,0.0,0.0,0.064553220319477,-0.00751436356116425,-0.06253800688819451,-0.012288434810259123,-0.021864578859372572,-0.0025406034223058,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BU, ArGal",0.004761286686089906,-0.009802626202052288,-0.0026435619728131725,0.0029426254061135386,-0.004302642277695915,-0.0035512737354094336,0.0667330427467823,0.0004165990481322445,0.0011543376438997001,0.033154877661304046,-0.012879562367769805,0.0011648729274218728,-0.0028066080402244214,0.003168004967949605,-0.001980437737974254,-0.023304761150343852,0.0,0.0,0.0,-0.00965718214823441,0.08521763273938136,-0.08348204203288666,-0.010418780486692081,-0.02231736337935383,-0.007841119911860334,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
