Experiments,BHabs<--ACabs,BHabs<--BAabs,BHabs<--BHabs,BHabs<--BLabs,BHabs<--BUabs,BHabs<--CAabs,BHabs<--CCabs,BHabs<--CHabs,BHabs<--DFabs,BHabs<--ELabs,BHabs<--ERabs,BHabs<--FPabs,BHabs<--PCabs,BHabs<--PJabs,BHabs<--RIabs,BHabs<--pH,BHabs<--Lactate,BHabs<--Butyrate,BHabs<--Acetate,BHabs<--AcGum,BHabs<--ArGal,BHabs<--Inulin,BHabs<--Pectin,BHabs<--Starch,BHabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BU-CH-ER-FP-PC-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-BU-CH-FP-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BA-BU-CH-PC-PJ-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BU-EL-PC-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-BU-EL-PC-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-BU-ER-PJ-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-BU-PJ-RI-ArGal-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.5,0.5,0.0,0.0,0.0
BA-CA-CC-CH-EL-FP-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BA-CA-CC-CH-EL-FP-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-CA-CC-CH-EL-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BA-CA-CC-CH-ER-FP-PC-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-CA-CC-EL-ER-PJ-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-CA-CC-ER-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-CA-CC-FP-PC-PJ-ArGal-Pectin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
BA-CA-CH-DF-EL-FP-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-CA-CH-DF-PJ-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-CA-PJ-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-CC-DF-FP-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-CC-ER-FP-PC-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA-CH-PC-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BA-DF-EL-PJ-RI-ArGal-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.0,0.5,0.0
BA-DF-ER-FP-PC-ArGal-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,1.0,0.7936507936507142,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
BA-DF-FP-PC-PJ-RI-ArGal-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.5,0.0,0.0
BA-DF-PC-PJ-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-DF-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-EL-FP-PJ-AcGum-ArGal-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
BH-BL-BU-CA-CC-CH-DF-EL-PC-PJ-RI-Pectin,0.0,0.0,0.03828308992087841,-0.001559067890048027,-0.008460908383131027,-0.0016324099153280259,-0.007845011353492738,-0.017334459349513054,-0.0012985765933990479,0.0003453485667705536,0.0,0.0,-0.010388899594545364,-0.005887487158179283,-0.007669622451066971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023448004201054574,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-BU-CA-EL-PC-PJ-RI-ArGal,0.0,0.0,0.07927466928958893,-0.008967087532465275,-0.025132749516230363,-0.014950238168239594,0.0,0.0,0.0,0.011207190843728872,0.0,0.0,-0.0047882345433418565,0.0019800402224063873,-0.005866586302335446,0.0,0.0,0.0,0.0,0.0,0.050575370398851544,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CC-CH-EL-ER-PC-PJ-RI-Xylan,0.0,0.0,0.05110394990160352,-0.03255014476321992,0.007162594369479588,0.0,-0.01232717399086271,-0.0026349897185961404,0.0,0.004463875222773779,-0.021590818606671832,0.0,-0.024932160263969785,0.0014252861340840657,-0.02426269579501379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05414227751039323,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-BU-CC-DF-PC-RI-ArGal,0.0,0.0,0.06451648293898024,-0.010556275988447255,-0.02103870284968409,0.0,-0.02393846470734169,0.0,-0.0007691650555051606,0.0,0.0,0.0,-0.0185783007021608,0.0,-0.018562847170336492,0.0,0.0,0.0,0.0,0.0,0.028927273534495253,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Inulin,0.0,0.0,0.09967357279925511,-0.032805290458531214,-0.011213203442507777,0.0,0.0,-0.04483639859947665,0.0,0.0,-0.029766641557216644,0.0,-0.028570033866783667,-0.0026815690357109598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05019956416097181,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Starch,0.0,0.0,0.06644492827612779,-0.012896421911387608,-0.013736190723961797,0.0,0.0,-0.017322036212888258,0.0,0.0,-0.014021937446347598,0.0,0.009253093137823302,-0.003967358120556535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029624708253761817,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-BU-CH-PC-PJ-Inulin,0.0,0.0,0.10274322443839276,-0.053766442970796066,-0.02089140722245881,0.0,0.0,-0.05005309595303102,0.0,0.0,0.0,0.0,-0.03021170650467728,-0.00402018969709223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05619961790966265,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-Pectin-Xylan,0.0,0.0,0.12135013230144978,-0.012299927696585656,0.0,-0.00491674616932869,-0.013711872696876525,-0.02102621868252754,-0.0023843307048082353,-0.0035181358456611634,-0.01931152194738388,-0.020429252088069914,-0.0479524452239275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04726964980363846,0.0,0.0815916121006012,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
BH-BL-CA-CC-EL-ER-PC-PJ-Xylan,0.0,0.0,0.07354021358948487,-0.016711656004190445,0.0,0.011419995759542171,0.004501600964711263,0.0,0.0,0.009624781803442882,-0.009097877603310805,0.0,-0.01980173014677488,0.0010846833196970134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043250152411369175,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.7449627518623069,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CA-CC-PJ-RI-Inulin,0.0,0.0,0.10288809316939321,-0.017523310564715285,0.0,-0.0035934509902164854,-0.004453358979060732,0.0,0.0,0.0,0.0,0.0,-0.015967943545045524,0.005960704180701026,0.00017450364499256528,0.0,0.0,0.0,0.0,0.0,0.0,0.08491176983405804,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-ER-FP-PC-Inulin,0.0,0.0,0.13825494230821214,-0.03938159012588961,0.0,-0.007168682998624341,0.0,0.0,0.0,0.007668898280324607,-0.018875844005880684,-0.0010077048992288523,-0.012564169435665525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08508733351682794,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-FP-RI-AcGum,0.0,0.0,0.1368992766647628,-0.0027681932304844713,0.0,0.0020085132934830404,0.0,0.0,0.0,0.0014294925512689533,0.0,-0.012756419001203594,0.0,0.0,-0.034512185914949936,0.0,0.0,0.0,0.0,0.07931949311133588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BH-BL-CC-CH-DF-PC-PJ-ArGal-Inulin,0.0,0.0,0.11852734421308224,-0.0031059627922681663,0.0,0.0,-0.024593444970937874,-0.018379525782970283,-0.0018700963029494653,0.0,0.0,0.0,-0.004443630576133728,-0.00023885644399202787,0.0,0.0,0.0,0.0,0.0,0.0,0.04618816880079416,0.04328673103680977,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.5,0.5,0.0,0.0,0.0
BH-BL-CC-CH-EL-ER-PC-PJ-RI-Starch,0.0,0.0,0.06844805019057315,-0.026741907000541687,0.0,0.0,-0.004772630398688109,-0.009281295473160952,0.0,0.007221387780230978,-0.011432028982950293,0.0,-0.03714169821013575,-0.003824176995650582,-0.009175626480061075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026699925570384316,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-CC-DF-EL-ER-PJ-RI-ArGal,0.0,0.0,0.08616316869207051,-0.002532609778901805,0.0,0.0,-0.014041113788666933,0.0,-0.00033770760764246404,0.008815674030262491,-0.004354887358520342,0.0,-0.004194592328175255,0.0027517838322598,-0.0022610400034033733,0.0,0.0,0.0,0.0,0.0,0.04673566377681235,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-CC-ER-FP-RI-Xylan,0.0,0.0,0.04629856502187663,-0.008262756055799025,0.0,0.0,-0.007366110281697635,0.0,0.0,0.0,-0.005836766341636921,-0.01118339649562178,-0.01399593903072949,0.0,-0.012030911085934475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012377314269542694,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CH-DF-EL-PC-Inulin,0.0,0.0,0.14656764743002978,-0.02105909969770547,0.0,0.0,0.0,-0.002157703945131013,0.0019096598932237337,0.024144056394244686,0.0,0.0,-0.0011145711848230073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882829621885762,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CH-DF-Pectin,0.0,0.0,0.14814188645945656,-0.00016748756170272827,0.0,0.0,0.0,-0.025213742256164552,-0.0013604957196447585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06267391310797797,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-DF-PC-PJ-Pectin,0.0,0.0,0.13915604039242394,0.0033112617307587675,0.0,0.0,0.0,0.0,-0.0054748326932129105,0.0,0.0,0.0,-0.018231040356974853,-0.01410259031935742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06095055078989581,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-EL-PC-Inulin-Xylan,0.0,0.0,0.1801122099553284,-0.022177710540984805,0.0,0.0,0.0,0.0,0.0,0.014350148996240214,0.0,0.0,-0.00045296981146461084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011521042765755402,0.0,0.0,0.03361930188379789,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
BH-BL-FP-Inulin-Pectin,0.0,0.0,0.17839460223913192,-0.016524192856417763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052689318855603535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04574727714061737,0.050231828457779355,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
BH-BL-FP-PC-PJ-ArGal-Inulin-Xylan,0.0,0.0,0.18828354750213952,-0.0033262384862735354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010797216203706017,-0.006164347303324732,-0.007229078432609295,0.0,0.0,0.0,0.0,0.0,0.0,0.029168611970441096,0.040013436356495166,0.0,0.0,0.05692113833180789,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
BH-BL-PC-RI-Pectin,0.0,0.0,0.10641726619667477,0.0015231688817342122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03144456694523493,0.0,-0.043112868732876244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892974843581518,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BU-CA-CC-ER-PJ-Inulin,0.0,0.0,0.1356094852089882,0.0,-0.008005521739974167,-0.004149403987508832,-0.016097273113149586,0.0,0.0,0.0,-0.03771634241848281,0.0,0.0,-0.01406797653797901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558674704847914,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BU-CA-DF-EL-FP-PC-PJ-RI-Pectin,0.0,0.0,0.05176573246717453,0.0,-0.00023990999097409457,-0.01124353447686071,0.0,0.0,-0.00249705301678699,-0.01063561763452447,0.0,-0.022934321152127308,-0.028688957509787186,-0.004547442107096962,-0.015636779691862022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244611329358557,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BH-BU-CC-DF-EL-ER-FP-RI-ArGal-Starch,0.0,0.0,0.10517480437244688,0.0,-0.04798771121672222,0.0,-0.011816648855095818,0.0,0.0011118756873267038,0.0015276124080022175,-0.012857259384223394,-0.007569528761364165,-0.000918833627587273,0.0,-0.009483955090954191,0.0,0.0,0.0,0.0,0.0,0.03933724725530261,0.0,0.0,0.05702836634147735,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.5,0.0,0.0,0.5,0.0
