Experiments,CAabs<--ACabs,CAabs<--BAabs,CAabs<--BHabs,CAabs<--BLabs,CAabs<--BUabs,CAabs<--CAabs,CAabs<--CCabs,CAabs<--CHabs,CAabs<--DFabs,CAabs<--ELabs,CAabs<--ERabs,CAabs<--FPabs,CAabs<--PCabs,CAabs<--PJabs,CAabs<--RIabs,CAabs<--pH,CAabs<--Lactate,CAabs<--Butyrate,CAabs<--Acetate,CAabs<--AcGum,CAabs<--ArGal,CAabs<--Inulin,CAabs<--Pectin,CAabs<--Starch,CAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*BH, *Inulin",0.016090188849378715,0.007317683127793401,0.021202985867857935,-0.0026093330403620576,0.012168334268710829,0.10948247689923102,-0.012373398552564056,-0.007164458212527361,-0.0069403669102625415,-0.052480947429483595,0.033376561264422795,-0.01044497462836179,0.008543916327709504,-0.0019106794521212588,0.008893359736962751,0.12503564705225553,0.0,0.0,0.0,-0.00827332839369774,-0.014140532981942995,0.006702313067560848,-0.008583724961023439,0.008929020809856329,-0.03922302647409114,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BH, *Pectin",0.017639456858689135,0.01731478147208692,0.022331365133551027,0.00022951118309389275,0.018848036219450564,0.12022123970091342,-0.016916742677038358,-0.006797747730531473,-0.003759068762036888,-0.04778051448139278,0.03652341153980658,-0.008430580120872368,0.006093790710649711,-0.0009075943278995427,0.011536218222569339,0.13573165772821413,0.0,0.0,0.0,-0.006507346281273797,-0.016440869275141847,-0.0010016934980045687,0.0274842649528926,0.012195871504531665,-0.028292704236439682,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BH, *Starch",0.021263213547115967,0.003103074990212912,0.04968331945213405,0.0006479189392517911,0.012545798312533989,0.10340073275295171,-0.02023774371228435,-0.007055412398820579,-0.006360147700391033,-0.05155240496620537,0.03927590323442762,-0.009857550906864085,0.007948057732798842,0.007472154464233998,0.00664384924213994,0.1268934731016105,0.0,0.0,0.0,-0.010244799422269512,-0.024781503714621067,0.023575837585059087,-0.00970451660454273,-0.018549340181052688,-0.0419035315039483,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BH, *Xylan",0.018450269768522543,0.019619248558513137,0.022142708426849404,-0.0028115163303234366,0.01755437496033582,0.13501340438865803,-0.02868238437243483,-0.006050161465325135,-0.007164523984220892,-0.0530561930381439,0.03452039647847413,-0.009640045640143481,0.00012281971560283144,-0.00016737485473806106,0.012321840152144435,0.14786336446688936,0.0,0.0,0.0,-0.008404030337591066,-0.012788831479847428,-0.008907855129377409,-0.008511468927291307,0.011285758668726139,0.033725393448363644,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BH, AcGum",0.01677262237634171,0.010145219721916045,0.016064417914233426,0.0007943277128718164,0.014506783187389377,0.08950578508559953,-0.011785295868123115,-0.005958598469468681,-0.003655936704440548,-0.034527009373361416,0.025964640395885166,-0.0007500658590685196,0.006137224357913839,-0.0011909324032339241,0.010315718335861509,0.10849342522296036,0.0,0.0,0.0,-0.15351726170459934,0.018007824099199335,-0.024078481133011254,0.0210983654636551,-0.020702320323749027,0.024681326601315622,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BH, ArGal",0.015441433018581426,0.012825448706068776,0.03496532664718952,0.005745121430266992,0.013937621641565456,0.09520010234280069,-0.010676977915520022,-0.0072473432462323815,-0.005306941055777396,-0.036937178671360024,0.031736611911857664,-0.00914859047667547,0.0016386922008611916,-0.0006863936104557746,0.007947563529014589,0.10736949352039535,0.0,0.0,0.0,0.02303301861679012,-0.13633165720511567,0.017217293842272326,0.021890066780827267,-0.012249396910721607,0.029700199159031562,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BH, Inulin",0.03444970709356394,0.027892420373179707,0.02681606259196996,-0.003079643608494244,0.02485693244771525,0.14253095395863055,-0.03743783769959752,-0.0053772944008762145,-0.011214858974245463,-0.028992865007709367,0.057160114574838765,-0.014150210493667563,-0.011156621534716008,-0.004318295964463187,0.0036188215897841876,0.16987434718080544,0.0,0.0,0.0,0.024873127161779193,0.029834406145594326,0.02268181351098147,0.041947608461434194,-0.025247601358727976,0.034340186478062106,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BH, Pectin",0.0017613013122569382,0.004455180229111144,-0.0013072985207492635,-0.01535437956113707,0.009580802944573487,0.11028307882899586,-0.010855095074935393,-0.009095238846811377,-0.007009066790342334,-0.06284200963479553,0.03011538414961912,-0.015702353279021652,0.031942508158019994,0.0004786987941373477,0.00549914729188789,0.1096860641156408,0.0,0.0,0.0,0.027183701037005945,0.02554219761355357,0.00310942083766515,-0.09360882290215657,-0.011428721845149993,0.029225640716877853,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BH, Starch",0.036024171811613166,0.057575375803492285,0.003930031806230534,-0.011844721599058668,0.01883722465823997,0.16321003676815468,-0.03121415593746033,-0.0003883364830504764,0.007557904652573849,-0.048164114525372344,0.054814965034073036,-0.002083829556676475,0.0020473858036778206,-0.0077911379323764235,0.016116530072282656,0.09081542865119198,0.0,0.0,0.0,0.017261703386902808,0.01961920572275465,-0.039547378237951875,0.023765672201460055,0.09805186110125347,0.013359522707760342,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BH, Xylan",0.01516356469216672,0.008827490396797665,0.04057901313189755,0.008141016922891138,0.0011182479831305383,0.08696979704058984,0.004544932219115169,-0.006393235440958633,-0.003437366450036113,-0.05088242720473897,0.026639151105826556,-0.004509249756282023,0.016935008027675478,-0.0012424523772841152,0.003900174498558041,0.06133310946889898,0.0,0.0,0.0,0.02150046767328273,0.012588815722953188,0.012180129831487481,0.022243590503931047,-0.02090768062932925,-0.16880763231014664,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BL, *AcGum",0.030442091318016694,0.005113449167798872,-0.0041704153997654215,-0.00023499256846579478,0.009930207561701538,0.1098045760562474,-0.0198941015011885,-0.007819058414209977,-0.008027017739686101,-0.053766889585690064,0.04634708891538057,-0.013065248514440934,0.03135501533916051,-0.0012256402386860432,0.0058813564411618465,0.12699371504512702,0.0,0.0,0.0,0.03350929021835327,-0.015739391236142677,0.02802475236356259,-0.007560850046575062,0.012367527898062357,-0.035639277156442405,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BL, *ArGal",0.041071380373429174,0.012968285530805585,-0.006379390355538236,-0.014303906752981927,0.013713356608694246,0.11316664537245576,-0.02291583140126683,-0.014773645709184092,-0.001655116629871455,-0.054387104683979,0.04543331192298369,-0.01498350292444229,0.04808207752352412,-0.0008881611749529852,-0.002078790356489739,0.11628807450898666,0.0,0.0,0.0,-0.003381616788154294,0.03315999973904004,0.02527936286546967,-0.01172220018099655,0.013608282137323511,-0.035971035716885875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BL, *Inulin",0.02398735359649766,0.008045120056379924,-0.00488126826557246,-0.010201363038610328,0.0031173999421298536,0.09923848797821186,-0.013551971734586082,-0.009307923740284009,-0.009348584171384573,-0.05383499657057904,0.059757997413927844,-0.005605172684246844,0.011683417460457845,-0.0019240779548206125,0.005165476529774342,0.11052019331942904,0.0,0.0,0.0,-0.0077571585571224065,-0.015277033297514375,0.01737554628063332,-0.0060257056253877565,0.010232901139692828,-0.03314434679055756,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BL, *Pectin",0.021148120567879892,0.0161130663888021,-0.008957136893136935,-0.005011756135658785,0.017058986042710868,0.11605257575484841,-0.020662427625872868,-0.010809879638254648,-0.01333114266056906,-0.04466910516673868,0.047697900814766235,-0.006788099868731065,0.002303825579583642,0.007359152405776767,0.007347748977216809,0.12089074779301882,0.0,0.0,0.0,-0.005985853343524717,-0.011522848816080527,0.012788620062849738,0.04664201581342652,0.018775547245009384,-0.04372475421225483,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BL, *Starch",0.01791400383141907,0.006742353036322376,-0.028085880225354985,-0.0020142340084368547,0.003685483644631779,0.0847197186354209,-0.014366649822755302,-0.017663281184028493,-0.02583096354183825,-0.05828357827934352,0.030136083493178537,-0.017009237689728087,0.008471763828261331,-0.0017487173527479174,-0.0013193121552467345,0.080773758625781,0.0,0.0,0.0,-0.025412176281891085,-0.04612523154101589,-0.028051806407218625,-0.034863022589548064,-0.014931932115419344,-0.04396387081254613,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BL, *Xylan",0.023525112325494944,0.011283557442101562,-0.004865765774791888,-0.0065879359604282825,0.018474532260813494,0.1223719298094511,-0.01901392249559815,-0.005485045191916554,-0.0021064927259629392,-0.04812750160694123,0.03168859273872592,-0.013782238543710927,-0.0038226853581992074,-0.00048291875218803103,0.010298010588369587,0.13728974250229922,0.0,0.0,0.0,0.0018142605471340098,-0.011340625279329037,0.0008986991542306758,-0.0041056619042699975,0.011901289187371737,0.03912850604815916,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BL, AcGum",0.022723788564855407,0.013690540680492464,-0.008022210968827662,-0.0024335160072554217,0.014095099182291465,0.09125777778300372,-0.01169304413890297,-0.004985570077869023,-0.004264204691756853,-0.049749426574192276,0.021470163654197343,-0.008092214512554083,0.01743593607097864,-0.00011787998574701372,0.005019748138094492,0.10086268550293012,0.0,0.0,0.0,-0.16008209525522862,0.01822732785547322,0.002947251183742827,0.0180232107673179,-0.02093281527811831,0.022844912873750386,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BL, ArGal",0.009152460934763608,-0.017242258411239497,-0.02686832319945098,-3.7964314899657664e-05,0.0007976810210807768,0.08602944305166603,-0.030943922893228858,-0.024763049923560834,-0.02033868551254273,-0.05202639917758379,0.031047987409613353,-0.0100517076253891,-0.0025114994123578054,-0.0014603517644784672,-0.006431101553819399,0.08830960310487584,0.0,0.0,0.0,0.016072294370017268,-0.18720063934949313,0.004861858869818127,0.012204975716092371,-0.0146216070516543,0.018794484141875397,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BL, Inulin",0.0527876752005382,0.023096787858415735,-0.021359232894398953,0.0353128661045974,0.013526279692622746,0.15353271268816157,-0.037479035767980604,-0.009131711287931955,-0.011610910320146522,-0.04112167099660093,0.07785834535279056,-0.012705219208516855,-0.034706794893877076,0.017901004371656617,-0.011267877177081321,0.14631276067177004,0.0,0.0,0.0,0.03227438166398893,0.03544673251834782,-0.006264173615385182,0.042715878554365844,-0.030605205568400306,0.047610599076883364,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BL, Pectin",0.006712972731752826,0.0038794676722450736,-0.004704157418825408,-0.016019862619313322,0.009050351675938472,0.11250856098464945,-0.01406890995123169,-0.01139524472030727,-0.004931067763404411,-0.05673093965107744,0.02452299414710565,-0.011651408184658395,0.0018347391282970244,0.02214378999376839,0.010174719569357959,0.1154637424139814,0.0,0.0,0.0,0.028137513260272414,0.02358182236552238,0.018002858676693653,-0.11170057548040696,-0.011050663258541713,0.034394938837398185,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BL, Starch",0.04018062376501886,0.08043646959418599,0.0006495591422373592,-0.02329639955000444,0.015285191657868307,0.1580121431042525,-0.024951254190369084,-0.0004296507246115121,0.008750114718621433,-0.048111797422170643,0.055580117048865015,-0.014727586538276882,-1.841519027949245e-05,-0.014615651589225627,0.014042211642319507,0.09576277868991548,0.0,0.0,0.0,0.016908074441281225,0.0171858398751779,-0.035741100819273425,0.018495866967873146,0.12362934945489873,0.016226494532417177,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BL, Xylan",0.008208248659291048,-0.004950449636036702,-0.00814058371565559,0.003942197974432595,-0.006217932753603565,0.07402068341320212,-0.003039158428595826,-0.01978450453078205,-0.015467255887660104,-0.06096559591930022,0.02686807484112003,-0.015834585184400736,0.00796516615897417,-0.0008171190863305804,-0.0066632905839519065,0.05240535724738782,0.0,0.0,0.0,0.013673873326995161,0.013588407151401043,0.005692251998592507,0.010907062298872254,-0.026380210694941616,-0.17623736249282956,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BU, *AcGum",0.010529361421411686,0.016153717609969056,-0.004920551837845284,-0.0029801143942908823,-0.019098271145062014,0.10646579913794994,-0.01744769716127353,-0.002611521763557737,-0.0038751209171658235,-0.041371345238929436,0.029492079977962105,-0.00841879621994766,-0.0014992652596397809,-0.003757856437428429,0.00907833469523625,0.11724723078987816,0.0,0.0,0.0,0.024967932663857936,-0.013908938220278784,0.011221335801211268,-0.005915135131640875,0.011042757538909258,-0.028128010447729702,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BU, *ArGal",0.0129018943418156,0.020711397030814125,-0.0028845511783253093,-0.00275111140852625,-0.01660780944438143,0.10651591628789901,-0.020852720781483428,-0.002148147716440939,-0.0048060182583603,-0.04097812623462893,0.03108383322981271,-0.004132670296186748,0.00865483526479114,-0.002997167786075307,0.007827777696604072,0.10528478076173502,0.0,0.0,0.0,-0.004648176357150079,0.021896281442181628,0.006151367019523277,-0.004999570734798907,0.008551961766047915,-0.02393863416530869,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BU, *Inulin",0.012773032516918402,0.010007381283424117,-0.0013509350100701493,-0.0032571762732484157,-0.012379546128213403,0.095473615991121,-0.012401163496754387,-0.0037592962113293755,-0.0005000389909202417,-0.03997699870304628,0.026658588068729096,-0.004780489304526286,0.0013164955411445038,-0.002742153839631517,0.010146272531287236,0.09838091109286652,0.0,0.0,0.0,-0.0061813345399092555,-0.017360582409257242,0.006426862434230069,-0.00786736662922935,0.006341870113868605,-0.029832081152972856,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BU, *Pectin",0.013513167608867989,0.020121562430127096,-0.007571999122473325,-0.0013463401642035391,-0.014438043675300745,0.09861315545541317,-0.015413927693258632,-0.0017272083088755612,-0.0010533528351648286,-0.0444781779277731,0.029608605603941462,-0.007540609845044937,0.006120765732431951,-0.0032789911194281134,0.00892209172418172,0.11421712092377923,0.0,0.0,0.0,-0.0049989714862948105,-0.01832995412363247,0.019976759370077743,0.02005440953780304,0.010306090654974636,-0.028373318724334236,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BU, *Starch",0.008315131715075532,0.016085877465930855,-0.005144074455919593,-0.0015633268857544146,0.01230901974846016,0.08449945965443145,-0.01631453644822944,-0.005299655930562453,-0.004857220197604462,-0.046178333715281704,0.02552729974416169,-0.0029089381173253073,0.01809959229759195,0.0021648906814781123,0.011127690997990701,0.10123998194424945,0.0,0.0,0.0,-0.007424289668825541,-0.017812497138299722,0.014380636719817463,-0.012291803817180065,-0.022150197035887022,-0.030418210056695073,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BU, *Xylan",0.012578652545132414,0.01374300892718814,-0.006653153290125457,0.001006457583809445,-0.018219741332260043,0.11081831317225639,-0.01669920372353359,-0.0014385733855041536,-0.002444558043710213,-0.043745084631849424,0.028272770487449382,-0.007979197214272883,0.006940768367864869,-0.0011788255619731855,0.007937753921882673,0.12211261741478331,0.0,0.0,0.0,-0.0031791613538834167,-0.013789601712064309,-0.006861289886927061,-0.004931239272383125,0.010303630757738241,0.02820491793311454,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BU, AcGum",0.01162124695087021,0.013296521788632332,-0.007062462778253988,-0.002012861118736586,-0.020543766116554087,0.08113106149333445,-0.010646047388965437,-0.0006680574606765417,-0.0035026355663483814,-0.04136103726246141,0.023878024005415763,-0.0011589259332553921,0.008924018212340092,0.00034164005043832153,0.006876630075275894,0.10052845997397197,0.0,0.0,0.0,-0.129047390522266,0.015372056574984028,-0.021855569878085093,0.012209141293371268,-0.02239930090917782,0.018602561083706948,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BU, ArGal",0.005390256414697929,0.010504836048930882,-0.005828514339571647,-0.004823622473261576,0.010115553635087883,0.08497674076733262,-0.01189796039495956,0.0027651866897940624,-0.005706221593374555,-0.031632844028486436,0.02606579391793771,-0.00335496871986173,0.001946106729182334,0.0004428140971470967,0.0065145280246030205,0.09919838046655059,0.0,0.0,0.0,0.02038638069209727,-0.12755807233127683,0.013261887729167933,0.017262838692827655,-0.015345130081881174,0.02437727085907351,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BU, Inulin",0.016595129367302765,0.02952285602688788,-0.007165235788984731,-0.0012338735095479261,-0.029029146507382395,0.11615278588099912,-0.0338130785253915,0.004504464678466325,-0.004996925511143431,-0.02263617329976775,0.04833203691650521,-0.009093218469484287,0.023522864437916065,-0.003687907399779018,0.010994511294094001,0.14442230118269267,0.0,0.0,0.0,0.021666161553426225,0.028602671833200886,-0.005543604753911496,0.032301194132729014,-0.026981457526033578,0.03795642813159661,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
