Experiments,BUabs<--ACabs,BUabs<--BAabs,BUabs<--BHabs,BUabs<--BLabs,BUabs<--BUabs,BUabs<--CAabs,BUabs<--CCabs,BUabs<--CHabs,BUabs<--DFabs,BUabs<--ELabs,BUabs<--ERabs,BUabs<--FPabs,BUabs<--PCabs,BUabs<--PJabs,BUabs<--RIabs,BUabs<--pH,BUabs<--Lactate,BUabs<--Butyrate,BUabs<--Acetate,BUabs<--AcGum,BUabs<--ArGal,BUabs<--Inulin,BUabs<--Pectin,BUabs<--Starch,BUabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.010428113210946322,-0.015165435988456011,0.0,-0.011534861009567975,0.022005735617130994,-0.016386525239795446,0.0,-0.009689770638942719,-0.0012214231304824353,0.0,-0.01719920877367258,0.0009464654605835677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07703480534255505,0.01980285095050931,0.0,0.040010762168094516,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.008167542144656181,0.0062792420387268065,0.0,-0.009622448403388262,0.024091644678264856,-0.0005949778482317924,0.0,-0.008216573856770992,-0.004444846045225858,0.0,0.007700552418828011,-0.004201526753604412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06555077889934183,9.037079289555549e-05,0.02201480520889163,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,-0.0008364867419004441,-0.007783595006912947,0.0,-0.014752459106966853,0.02575752856209874,-0.010267065186053515,0.0,-0.0056668159551918505,0.00044217226095497606,0.0,-0.018384482944384217,-0.005747778480872512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07807973488233984,0.02696362161077559,0.0,0.021870702411979435,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-1ArGal-3Inulin-1Pectin-1Xylan,0.0056166165672680915,-0.004776113392675624,0.0,-0.01629954225876752,0.005960455219096997,-0.017991348827148184,0.0,-0.00808117281207267,0.003215278170126326,0.0,-0.019963075790335152,0.004171951838275965,0.0,0.0,-0.007270710816716447,0.0,0.0,0.0,0.0,0.0,0.012758042608552119,0.053887588355471104,0.024726088104002616,0.0,0.017257944954668775,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.0009417889968437307,-0.0045932174167212314,0.0,-0.0100713131182334,0.016075532116434154,0.011832304846714525,0.0,-0.00218501451480038,0.0007219896377886043,0.0,-0.02043146640062332,-0.0008463369791998583,0.0,0.0,-0.005523368606672567,0.0,0.0,0.0,0.0,0.0,0.0,0.032935197300770706,0.005492762169417213,0.016766858013237223,0.01661220198387609,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.007256647261480491,-0.010084915440529585,0.0,-0.017097655683755875,0.01425452758040693,-0.011260115644998021,0.0,-0.0058640311989519335,0.0013619868809150325,0.0,-0.016914454081820116,-0.003915906987256474,0.0,0.0,-0.011574259700460566,0.0,0.0,0.0,0.0,0.0,0.0,0.06675571834461556,0.011886313247183958,0.0,0.0301723367948499,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.005021186597231362,-0.0066737559520536,0.0,-0.012028393232160144,0.044067356631987624,0.0016959911315805381,0.0,-0.0075665295331014525,-0.004358186593486203,0.0,-0.013512849186857542,0.0008600213978853491,0.0,0.0,-0.012520266852031151,0.0,0.0,0.0,0.0,0.0,0.0,0.04125411001344522,0.02991772349923849,0.01549453464233213,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.008948886353108618,-0.0007570416459606753,0.0,-0.02806009559167756,0.0012710338147977989,-0.007073721331026819,0.0,-0.006580520007345412,-0.0021354367749558557,0.0,-0.009746012795302603,0.0034925255200101268,0.0,0.0,0.005126016990592082,0.0,0.0,0.0,0.0,0.0,0.0,0.0719050434935424,0.01137208498807417,0.0,0.007307778785212172,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.009256228059530257,0.0009791718795895577,0.0,-0.007192014716565609,0.026501418184489013,-0.00530115170404315,0.0,-0.009828714281320572,-0.0035908594727516174,0.0,-0.007267968729138374,0.004469588631764054,0.0,0.0,-0.0035071964375674725,0.0,0.0,0.0,0.0,0.0,0.0,0.06934837885200977,0.03873389330692589,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,0.0060203539296275095,0.0014863853741969382,0.0,-0.026844448631718046,0.021139514055990037,-0.006010926106855983,0.0,-0.010954957411047957,-2.3886206604185557e-05,0.0,-0.015041990028250785,0.007718914321490696,0.0,0.0,0.00606331175991467,0.0,0.0,0.0,0.0,0.0,0.0,0.086473225128083,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.012973319040611386,-0.014260310726240278,0.0,-0.014954246813431382,0.028905823733657597,0.0030053581576794386,0.0,-0.007532374048605561,0.0010179133154451848,0.0,-0.026089022168889642,0.0,0.0,0.0,-0.0122070190962404,0.0,0.0,0.0,0.0,0.0,0.0,0.06807398684322834,0.02544181332923472,0.02758457763120532,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.0036244443617761135,-0.009303475636988879,0.0,-0.02197160036303103,0.018898033583536745,-0.0062750461511313915,0.0,-0.007732662977650762,-0.002473363419994712,0.0,-0.015139203611761331,0.0,0.0,0.0,-0.011834828043356537,0.0,0.0,0.0,0.0,0.0,0.0,0.07865128330886365,0.02174311187118292,0.0,0.01180501696653664,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,0.017020658767294316,-0.0237320244223589,0.0,-0.011858254892840273,0.008743047270746459,-0.03279491726841245,0.0,0.004047846421599388,0.0,0.04621429280156181,-0.017636335410532496,0.0036934648773499896,0.011712384720643362,0.0,0.0,0.0,0.0,0.0,0.0,0.07098011845456702,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.0031302799988124105,-0.031703801515201725,0.0,-0.00027784684465991124,0.06180942327611976,-0.016396634073721036,0.0,-0.0009064197850724062,0.0,0.039414962081031665,-0.01216161587379045,-0.0026771830808785227,0.0,0.0,-0.013960360497650173,0.0,0.0,0.0,0.0,0.0,0.0,0.061875222664740354,0.017157687495152157,0.037392101561029754,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.009201226104050875,-0.005741127161309123,0.0,-0.008012000471353531,0.08396614491939544,-0.019832265889272095,0.0,0.0,0.0047582803759723905,0.02740076002664864,-0.009104198031127452,-0.0018551072105765342,0.0,0.0,-0.003725718706846237,0.0,0.0,0.0,0.0,0.0,0.0,0.1259629191365093,0.026433513080701233,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.0018808370312819113,0.005578572073808083,0.0,-0.022663727545967467,0.06416879250453068,-0.007423999217840342,0.0,0.0,0.0030794016157205287,0.0,-0.024630398561175052,0.0,0.0,0.0,-0.004190711734386591,0.0,0.0,0.0,0.0,0.0,0.0,0.07889090850949287,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,0.01977813980825569,-0.07409936258488375,0.0,0.009822829747977465,0.022358200067411297,-0.01640544471371433,0.0,0.0,0.0,0.0,-0.0166546532722271,0.010299438367719236,0.03660927194616069,0.0,-0.034103241101231266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09471406528483266,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,-0.0023368283174932,-0.0210850247181952,0.0,-0.017013124469667674,0.03883634707890451,0.0,0.004129825066775084,0.0008102090563625097,0.0016510361805558206,0.0,-0.012161538284271956,-0.0005923614837229252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308671046048403,0.026579151395708323,0.01628063600510359,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,-0.0033030855868543896,-0.004588672979956581,0.0,-0.011427464761904307,0.0531407855451107,0.0,0.008467781490513257,-0.01181239838756266,-6.895104334467934e-05,0.0,-0.011411134242301895,0.0017040169664791652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10058296462964444,0.018888490895430248,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.003695879959397846,-0.009366206100417508,0.0,-0.017861086771719985,0.03211271659367614,0.0,0.008525830952243673,-0.002986098536186748,-0.0006166630838480261,0.0,-0.00797956705921226,0.005198390740487311,0.0,0.0,-0.009199692350294855,0.0,0.0,0.0,0.0,0.0,0.0,0.07505503203719854,0.013120050749017132,0.00604708068486717,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.004710784802834193,-0.011620101001527574,0.0,-0.017170706919083994,0.029409373903440103,0.0,0.0018205000087618828,-0.010344192023492522,0.0005962700686521,0.0,-0.017729394603520632,0.012381514844795069,0.0,0.0,-0.006777070669664277,0.0,0.0,0.0,0.0,0.0,0.0,0.08856044507895906,0.023161274743162923,0.0,0.008983054043104252,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.000701477937400341,-0.010389272682368755,0.0,-0.02577256187796593,0.04935511536896229,0.0,0.014761349465698004,-0.012755189649760723,-0.004292522743344307,0.0,-0.011255452316254378,0.00586263993754983,0.0,0.0,-0.008195956982672215,0.0,0.0,0.0,0.0,0.0,0.0,0.11646788846701384,0.03001625733450055,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-EL-ER-FP-PC-PJ-AcGum-Inulin,0.013567771245208051,-0.017415282937387627,0.0,0.007767288221253289,0.05395398961587085,0.0,0.00223250738862488,0.0209044789791935,0.0,0.032377109966344304,0.002168363063699669,0.002637523226439953,0.00472768892844518,-0.010940025664038129,0.0,0.0,0.0,0.0,0.0,0.03892308732287751,0.0,0.05632535331986017,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,0.013782495736247964,-0.0049646284120778246,0.0,-0.0055068968795239925,0.03732352445109023,0.0,0.006605851981374953,-0.0077969433429340524,0.0,0.0,-0.001903736653427283,0.0017855093917912906,0.03063995313520233,0.0,0.003063896153536108,0.0,0.0,0.0,0.0,0.0,0.0,0.07431976766222054,0.06501573841604921,-0.0020054947170946333,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.7142857142858826,0.7936507936509524,0.0,0.9160361284651318,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-FP-PC-PJ-ArGal,0.008532950168718462,-0.004871974820676057,0.0,0.01285276270431021,0.08837565739193688,0.0,0.007024021819233894,0.02808898177159869,0.0,0.0,0.0,-0.008674895228899044,0.02332470808988032,-0.010804470790469128,0.0,0.0,0.0,0.0,0.0,0.0,0.1586272046779809,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CC-DF-ER-FP-RI-Inulin,0.00034785367872404015,0.014003603192775146,0.0,-0.018239106578023537,0.07426236901918183,0.0,0.00559676649129909,0.0,-0.0033508892292561736,0.0,-0.015540735067232796,0.011584339096494343,0.0,0.0,-0.0068473514655362005,0.0,0.0,0.0,0.0,0.0,0.0,0.11467602071554764,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-EL-PC-RI-Inulin,-0.0005852742849484733,0.008615788315301355,0.0,-0.008519540257428003,0.10053490300703308,0.0,0.0,-0.005927232701493346,0.0036540470369484115,0.04550957282924134,0.0,0.0,0.0014077365884314413,0.0,-0.012424816255984098,0.0,0.0,0.0,0.0,0.0,0.0,0.12951889241357212,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-PJ-RI-5Inulin-1Pectin,0.019337345100939273,0.002778773382306099,0.0,-0.015111951064318419,0.048258348600938916,0.0,0.0,-0.014078162238001823,0.0031606992706656456,0.0,-0.005631951056420803,0.004263278935104609,0.0,-0.0010160487610846758,-0.003490803577005863,0.0,0.0,0.0,0.0,0.0,0.0,0.11704124733805657,0.01898909341543913,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.006466441182419657,-0.013158778008073569,0.0,-0.018624885799363257,0.008784758439287544,0.0,0.0,-0.00505892289802432,0.002337715495377779,0.0,-0.012626819126307965,0.0035022072028368712,0.0,0.0,-0.016859105229377745,0.0,0.0,0.0,0.0,0.0,0.0,0.06398547990247608,0.03187601901590824,0.008568107709288597,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.014562965510413051,-0.01511871893890202,0.0,-0.019993902742862703,0.015458408556878567,0.0,0.0,-0.006407961761578917,0.003286072053015232,0.0,-0.022989432094618678,0.0033090450800955296,0.0,0.0,-0.01604329594410956,0.0,0.0,0.0,0.0,0.0,0.0,0.09168784637004138,0.02973736319690943,0.0,0.014347571460530163,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,-0.002710518826331411,0.008147336986093294,0.0,-0.02368570766633465,0.0497989057607594,0.0,0.0,-0.014811348347436814,-0.004336096701167878,0.0,-0.010126625143346332,0.012294994933264596,0.0,0.0,-0.00854730402075109,0.0,0.0,0.0,0.0,0.0,0.0,0.08070815079623744,0.01312907412648201,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-FP-PC-PJ-ArGal,0.021744983594702637,0.0169433254910552,0.0,0.00489595799666384,0.09928347526685051,0.0,0.0,0.014774618913298067,0.0018261656489061272,0.0,0.0,0.001672926804293757,0.012411375813510107,0.005077924822335658,0.0,0.0,0.0,0.0,0.0,0.0,0.176127091050148,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-EL-ER-FP-PC-RI-AcGum,0.03302755224562827,-0.023633488853062903,0.0,-0.0023806204221078326,0.023754144176131205,0.0,0.0,0.005031147350867589,0.0,0.03282833995208854,-0.01865969913169032,-0.00030412161279292336,0.009930972896871112,0.0,-0.004554118295865399,0.0,0.0,0.0,0.0,0.08878075863633837,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-DF-EL-FP-RI-AcGum-Inulin,0.013116277997260508,-0.014050750507284765,0.0,-0.006153399448679841,0.07340157242572826,0.0,0.0,0.0,0.006042452691041905,0.054903137092681034,0.0,-0.0012020068648068802,0.0,0.0,-0.002650845876854399,0.0,0.0,0.0,0.0,0.04535863985833914,0.0,0.07188103161752224,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-FP-PC-Inulin,-0.013096156959923414,0.01625615695061592,0.0,-0.016882338704398044,0.09124796844732302,0.0,0.0,0.0,0.0,0.030324216860418137,-0.013888798474978942,-0.00014107348397374153,-0.021034375477868777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13741283304989338,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-FP-PC-PJ-RI-Inulin,-0.009905851579138212,0.009077597631230241,0.0,-0.003139753338126909,0.0823249699813979,0.0,0.0,0.0,0.0,0.013282906352764084,0.003684976359918004,-0.003286727127574739,-0.0074863821888963384,0.0023685100355318616,0.003955897564689319,0.0,0.0,0.0,0.0,0.0,0.0,0.1300279234669038,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-PC-PJ-AcGum-Inulin,0.011479365639388561,0.0032987986569819245,0.0,-0.015077409010542475,0.0724805643701035,0.0,0.0,0.0,0.0,0.02431756553604551,-0.01733662560582161,0.0,-0.005412870775098386,-0.005170839636222176,0.0,0.0,0.0,0.0,0.0,0.045649284820841705,0.0,0.06839708720698305,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
